p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00446042707488	0.165035801771	GO:0016597	m	5	amino acid binding	949; 445; 2596; 2904; 2937; 4139; 4842; 4935; 8904; 10125; 23576	ENSG00000101850; ENSG00000172020; ENSG00000214078; ENSG00000073060; ENSG00000116141; ENSG00000172575; ENSG00000130707; ENSG00000089250; ENSG00000273079; ENSG00000153904; ENSG00000100983	95	55
0.00451452785008	0.15548681416	GO:0051270	b	4	regulation of cellular component movement	29; 306; 324; 348; 477; 684; 889; 949; 1277; 1601; 2113; 2192; 2257; 2321; 2335; 2886; 2934; 3309; 3486; 3488; 3491; 3643; 3675; 3911; 3912; 3958; 4162; 4641; 4744; 5216; 5270; 5338; 5348; 5523; 6781; 6868; 7048; 9037; 9928; 10052; 10344; 1839; 79872; 80781; 152007; 23499; 23768; 57402; 57556; 91663; 91862; 27086; 94241	ENSG00000134954; ENSG00000073060; ENSG00000182963; ENSG00000100285; ENSG00000130702; ENSG00000005884; ENSG00000140832; ENSG00000164938; ENSG00000179820; ENSG00000091136; ENSG00000073711; ENSG00000163513; ENSG00000189334; ENSG00000135919; ENSG00000185070; ENSG00000018625; ENSG00000112902; ENSG00000001631; ENSG00000141738; ENSG00000092421; ENSG00000266964; ENSG00000148180; ENSG00000131981; ENSG00000115414; ENSG00000171105; ENSG00000159167; ENSG00000006606; ENSG00000114279; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000130303; ENSG00000113070; ENSG00000134982; ENSG00000159842; ENSG00000114861; ENSG00000122694; ENSG00000108518; ENSG00000108821; ENSG00000153071; ENSG00000105879; ENSG00000151694; ENSG00000044574; ENSG00000077942; ENSG00000076706; ENSG00000182871; ENSG00000129219; ENSG00000197879; ENSG00000115461; ENSG00000118193; ENSG00000138772; ENSG00000102755; ENSG00000127603	714	450
0.0045183865541	0.10077586017	GO:0001726	c	3	ruffle	302; 324; 2059; 2245; 2934; 4641; 5152; 6868; 55785; 23022; 8826; 23499; 10235; 3688; 81848; 84687; 54997; 23242; 91663; 26751; 59338	ENSG00000068831; ENSG00000102302; ENSG00000108819; ENSG00000160191; ENSG00000197879; ENSG00000151694; ENSG00000182718; ENSG00000140575; ENSG00000129116; ENSG00000180263; ENSG00000134982; ENSG00000179820; ENSG00000150093; ENSG00000151491; ENSG00000035115; ENSG00000148180; ENSG00000088992; ENSG00000187678; ENSG00000107679; ENSG00000106078; ENSG00000127603	158	139
0.00456957678845	0.103504136279	GO:0042493	b	3	response to drug	70; 65985; 595; 706; 891; 1277; 445; 1723; 1848; 1958; 2180; 2556; 2730; 2869; 3675; 4023; 4502; 4519; 4609; 4842; 4922; 5139; 5205; 5228; 5530; 5764; 6868; 7048; 7157; 7508; 7804; 80781; 51083	ENSG00000172572; ENSG00000081760; ENSG00000005884; ENSG00000130707; ENSG00000120738; ENSG00000163513; ENSG00000157193; ENSG00000198727; ENSG00000151726; ENSG00000133636; ENSG00000125148; ENSG00000102967; ENSG00000138814; ENSG00000081923; ENSG00000105894; ENSG00000069482; ENSG00000139318; ENSG00000198873; ENSG00000159251; ENSG00000119630; ENSG00000151694; ENSG00000141510; ENSG00000175445; ENSG00000110092; ENSG00000100300; ENSG00000182871; ENSG00000089250; ENSG00000136997; ENSG00000154767; ENSG00000108821; ENSG00000011677; ENSG00000023909; ENSG00000134057	420	251
0.00458708642962	0.0845334499172	GO:0019838	m	3	growth factor binding	1277; 1278; 1280; 1490; 2065; 2321; 3486; 3488; 3491; 3643; 6284; 7048; 79651; 53834	ENSG00000171105; ENSG00000129667; ENSG00000118523; ENSG00000189171; ENSG00000146674; ENSG00000142871; ENSG00000065361; ENSG00000139219; ENSG00000115461; ENSG00000127418; ENSG00000108821; ENSG00000164692; ENSG00000102755; ENSG00000163513	117	79
0.00461664378766	0.305727638667	GO:0032963	b	5	collagen metabolic process	1277; 1278; 1280; 1301; 1490; 1513; 4324; 6868; 7373; 3688; 80781; 84570	ENSG00000060718; ENSG00000118523; ENSG00000151694; ENSG00000143387; ENSG00000188517; ENSG00000182871; ENSG00000139219; ENSG00000102996; ENSG00000150093; ENSG00000108821; ENSG00000187955; ENSG00000164692	118	63
0.00462208127706	0.15548681416	GO:0040017	b	4	positive regulation of locomotion	306; 324; 949; 1277; 1601; 2113; 2192; 2321; 2335; 2886; 3309; 3491; 3643; 3675; 3912; 3958; 4162; 4641; 5216; 6868; 7048; 9037; 10344; 1839; 79872; 80781; 152007; 57402; 57556; 91663; 27086	ENSG00000134954; ENSG00000073060; ENSG00000005884; ENSG00000091136; ENSG00000163513; ENSG00000153071; ENSG00000112902; ENSG00000141738; ENSG00000092421; ENSG00000131981; ENSG00000115414; ENSG00000171105; ENSG00000179820; ENSG00000006606; ENSG00000142871; ENSG00000113070; ENSG00000134982; ENSG00000114861; ENSG00000122694; ENSG00000108518; ENSG00000108821; ENSG00000197879; ENSG00000105879; ENSG00000151694; ENSG00000044574; ENSG00000077942; ENSG00000076706; ENSG00000182871; ENSG00000189334; ENSG00000138772; ENSG00000102755	374	232
0.00472982467792	0.10077586017	GO:0031226	c	3	intrinsic component of plasma membrane	351; 477; 481; 482; 490; 684; 949; 961; 976; 1184; 1269; 1364; 1601; 1946; 2059; 2065; 2239; 2321; 2556; 2719; 2846; 2898; 2904; 2913; 3077; 3588; 3643; 3654; 3675; 3775; 4059; 4311; 4324; 5099; 5167; 5205; 5348; 6443; 6510; 6868; 7048; 7162; 8600; 8842; 9056; 9197; 9462; 9482; 9497; 9619; 10071; 10791; 1839; 3688; 84061; 84329; 117247; 84570; 84879; 84889; 53827; 54407; 729993; 22941; 23432; 23566; 23705; 23768; 57556; 57657; 26047; 92745; 60401; 26503	ENSG00000168899; ENSG00000196776; ENSG00000174469; ENSG00000073060; ENSG00000197594; ENSG00000102158; ENSG00000142192; ENSG00000005884; ENSG00000112394; ENSG00000076716; ENSG00000168389; ENSG00000273079; ENSG00000163069; ENSG00000123146; ENSG00000105281; ENSG00000163513; ENSG00000188822; ENSG00000198822; ENSG00000153071; ENSG00000184349; ENSG00000160179; ENSG00000188517; ENSG00000143153; ENSG00000129244; ENSG00000146242; ENSG00000196549; ENSG00000075391; ENSG00000170310; ENSG00000131080; ENSG00000092421; ENSG00000266964; ENSG00000135750; ENSG00000007062; ENSG00000155465; ENSG00000089327; ENSG00000033867; ENSG00000164418; ENSG00000171105; ENSG00000171517; ENSG00000143147; ENSG00000018625; ENSG00000010704; ENSG00000143630; ENSG00000189143; ENSG00000243646; ENSG00000130303; ENSG00000081923; ENSG00000113070; ENSG00000102996; ENSG00000171365; ENSG00000169851; ENSG00000150093; ENSG00000185070; ENSG00000119899; ENSG00000017483; ENSG00000205277; ENSG00000151694; ENSG00000147145; ENSG00000122986; ENSG00000165349; ENSG00000120659; ENSG00000162105; ENSG00000184216; ENSG00000065361; ENSG00000070961; ENSG00000151491; ENSG00000147257; ENSG00000134294; ENSG00000237515; ENSG00000187244; ENSG00000182985; ENSG00000011677; ENSG00000169359; ENSG00000102755	1636	670
0.00474789615961	0.103504136279	GO:0010817	b	3	regulation of hormone levels	174; 65985; 80765; 773; 949; 1363; 1382; 1592; 1946; 3077; 145226; 3382; 4311; 4842; 5125; 5530; 5576; 8600; 8614; 8673; 8826; 9066; 9227; 10874; 80223; 51083; 117247; 51738; 55585; 55809; 25825; 59338	ENSG00000003147; ENSG00000124496; ENSG00000182240; ENSG00000073060; ENSG00000114302; ENSG00000011347; ENSG00000172345; ENSG00000081760; ENSG00000112394; ENSG00000157017; ENSG00000139988; ENSG00000109255; ENSG00000141837; ENSG00000113739; ENSG00000184349; ENSG00000140575; ENSG00000196549; ENSG00000121207; ENSG00000138814; ENSG00000107679; ENSG00000010704; ENSG00000160714; ENSG00000095596; ENSG00000069482; ENSG00000099139; ENSG00000109472; ENSG00000120659; ENSG00000089250; ENSG00000143320; ENSG00000118640; ENSG00000156675; ENSG00000081051	490	242
0.0047656420407	0.10077586017	GO:0031256	c	3	leading edge membrane	273; 324; 490; 2059; 5152; 6868; 23499; 10235; 3688; 81848; 84687; 729993; 54997; 26047; 26751; 59338	ENSG00000068831; ENSG00000108819; ENSG00000160191; ENSG00000078053; ENSG00000151694; ENSG00000237515; ENSG00000174469; ENSG00000134982; ENSG00000070961; ENSG00000151491; ENSG00000035115; ENSG00000150093; ENSG00000088992; ENSG00000187678; ENSG00000107679; ENSG00000127603	131	96
0.00484640906738	0.0928037666092	GO:0019841	m	4	retinol binding	1381; 1382; 9227	ENSG00000143320; ENSG00000166426; ENSG00000121207	13	5
0.00484640906738	0.0928037666092	GO:0043208	m	4	glycosphingolipid binding	3912; 3915; 25999	ENSG00000091136; ENSG00000135862; ENSG00000105270	9	5
0.00484640906738	0.305727638667	GO:0032802	b	5	low-density lipoprotein particle receptor catabolic process	302; 348; 255738	ENSG00000130203; ENSG00000169174; ENSG00000182718	5	5
0.00484640906738	0.305727638667	GO:0034201	b	5	response to oleic acid	65985; 445; 2180	ENSG00000151726; ENSG00000081760; ENSG00000130707	7	5
0.00498069867971	0.158923804417	GO:0071241	b	4	cellular response to inorganic substance	706; 891; 2934; 3077; 4493; 4494; 4495; 4496; 4501; 4502; 4922; 8826; 8904; 10235; 84329	ENSG00000068831; ENSG00000187193; ENSG00000214078; ENSG00000122986; ENSG00000010704; ENSG00000169715; ENSG00000100300; ENSG00000140575; ENSG00000133636; ENSG00000205358; ENSG00000198417; ENSG00000125148; ENSG00000148180; ENSG00000125144; ENSG00000134057	141	88
0.00501555120452	0.104132396437	GO:0007275	b	3	multicellular organismal development	29; 70; 166; 174; 302; 306; 324; 333; 348; 351; 388; 403; 65985; 472; 490; 595; 678; 684; 706; 773; 785; 889; 891; 976; 1000; 1062; 1152; 22955; 1277; 1278; 1280; 1301; 445; 1316; 1363; 1364; 1381; 1382; 1421; 1490; 1523; 1601; 1687; 1723; 1730; 1848; 1946; 1952; 1958; 93185; 2065; 2113; 2119; 2173; 2192; 2218; 2245; 2257; 2317; 2321; 2335; 2487; 2596; 2719; 2904; 2934; 2937; 3028; 3077; 3280; 3309; 3488; 3491; 3643; 3675; 3720; 3897; 3899; 3911; 3912; 3915; 3958; 4045; 4094; 4133; 4139; 4147; 4162; 4300; 4311; 4324; 4335; 4357; 4487; 4495; 4519; 4609; 4744; 4780; 4811; 4842; 4854; 4861; 4922; 5063; 5101; 5118; 5125; 5167; 5205; 5216; 5228; 5270; 5348; 5452; 5523; 5530; 5764; 5890; 6275; 6414; 6443; 6496; 6498; 6525; 6665; 6667; 6781; 6790; 6868; 6876; 6925; 6935; 7003; 7045; 7048; 7059; 23022; 7089; 7137; 7153; 7157; 7162; 7273; 7373; 7431; 7543; 171392; 7707; 55904; 7804; 7813; 7855; 7976; 79925; 8363; 8364; 8372; 8379; 8450; 8470; 8600; 8609; 8614; 8787; 8788; 8826; 8842; 8904; 8994; 9037; 9079; 9497; 140733; 9775; 9869; 23499; 9928; 9985; 10052; 10154; 10319; 10533; 10541; 10553; 10791; 1839; 11061; 11075; 11166; 83943; 89884; 3688; 79074; 440026; 79789; 79977; 80264; 80781; 81848; 57549; 50484; 51083; 51141; 51205; 84100; 51412; 51738; 51760; 84570; 84620; 84687; 85458; 53335; 152007; 53820; 25805; 283659; 54510; 54541; 54663; 9139; 54852; 54997; 55585; 22941; 23094; 23111; 23114; 23168; 23181; 23230; 23240; 23242; 23387; 23432; 23566; 23576; 23670; 23705; 23768; 56704; 56890; 56944; 55809; 57493; 57556; 57560; 57619; 57690; 221981; 4287; 91461; 26047; 26052; 91663; 92162; 27086; 255738; 1272; 60401; 64211; 10125; 53834; 126695; 59338; 124925; 4814; 4237; 28962; 29118; 127833; 129138; 27022; 63978; 64093; 64284; 64344; 359845	ENSG00000134954; ENSG00000121210; ENSG00000197959; ENSG00000143379; ENSG00000005483; ENSG00000162105; ENSG00000083307; ENSG00000081760; ENSG00000136068; ENSG00000122694; ENSG00000160305; ENSG00000123146; ENSG00000067208; ENSG00000105738; ENSG00000091136; ENSG00000146242; ENSG00000187140; ENSG00000135862; ENSG00000163531; ENSG00000007062; ENSG00000184226; ENSG00000078687; ENSG00000197061; ENSG00000113739; ENSG00000184349; ENSG00000188517; ENSG00000189184; ENSG00000168209; ENSG00000138083; ENSG00000196549; ENSG00000121454; ENSG00000137815; ENSG00000092421; ENSG00000182963; ENSG00000148180; ENSG00000137819; ENSG00000106078; ENSG00000130751; ENSG00000197548; ENSG00000152582; ENSG00000109832; ENSG00000065717; ENSG00000104369; ENSG00000164434; ENSG00000130203; ENSG00000026025; ENSG00000142871; ENSG00000116774; ENSG00000178573; ENSG00000124440; ENSG00000197372; ENSG00000069482; ENSG00000250722; ENSG00000089116; ENSG00000172020; ENSG00000214078; ENSG00000166450; ENSG00000078699; ENSG00000169231; ENSG00000185565; ENSG00000143858; ENSG00000100124; ENSG00000087586; ENSG00000108821; ENSG00000162878; ENSG00000185559; ENSG00000102755; ENSG00000127603; ENSG00000168899; ENSG00000174469; ENSG00000197594; ENSG00000028277; ENSG00000152518; ENSG00000106333; ENSG00000130702; ENSG00000130707; ENSG00000120738; ENSG00000072506; ENSG00000104964; ENSG00000095739; ENSG00000125629; ENSG00000048392; ENSG00000160714; ENSG00000147202; ENSG00000118620; ENSG00000198727; ENSG00000149591; ENSG00000166426; ENSG00000136997; ENSG00000140575; ENSG00000118263; ENSG00000081087; ENSG00000162998; ENSG00000153904; ENSG00000010803; ENSG00000001631; ENSG00000131747; ENSG00000266964; ENSG00000131981; ENSG00000066427; ENSG00000102967; ENSG00000172575; ENSG00000120708; ENSG00000179820; ENSG00000118231; ENSG00000138175; ENSG00000010704; ENSG00000050555; ENSG00000197969; ENSG00000189143; ENSG00000163069; ENSG00000130303; ENSG00000113070; ENSG00000244405; ENSG00000135919; ENSG00000127418; ENSG00000170558; ENSG00000157017; ENSG00000139318; ENSG00000105290; ENSG00000198732; ENSG00000159251; ENSG00000118523; ENSG00000044574; ENSG00000134982; ENSG00000141510; ENSG00000167874; ENSG00000077942; ENSG00000136938; ENSG00000128309; ENSG00000100300; ENSG00000138778; ENSG00000102996; ENSG00000143147; ENSG00000138771; ENSG00000138772; ENSG00000164692; ENSG00000143878; ENSG00000134057; ENSG00000081051; ENSG00000074181; ENSG00000102302; ENSG00000106692; ENSG00000116141; ENSG00000172264; ENSG00000185591; ENSG00000100285; ENSG00000184903; ENSG00000103528; ENSG00000125285; ENSG00000150093; ENSG00000198910; ENSG00000111554; ENSG00000186792; ENSG00000129991; ENSG00000158290; ENSG00000163513; ENSG00000141837; ENSG00000113966; ENSG00000132561; ENSG00000182185; ENSG00000187079; ENSG00000133636; ENSG00000068885; ENSG00000099139; ENSG00000002822; ENSG00000149311; ENSG00000077080; ENSG00000131080; ENSG00000105928; ENSG00000133104; ENSG00000108819; ENSG00000117122; ENSG00000138814; ENSG00000163848; ENSG00000187678; ENSG00000183145; ENSG00000171517; ENSG00000114279; ENSG00000135974; ENSG00000173706; ENSG00000165959; ENSG00000081923; ENSG00000005108; ENSG00000070444; ENSG00000078018; ENSG00000136110; ENSG00000155657; ENSG00000169174; ENSG00000257923; ENSG00000119630; ENSG00000187955; ENSG00000018236; ENSG00000144057; ENSG00000151694; ENSG00000182718; ENSG00000144218; ENSG00000143126; ENSG00000162836; ENSG00000089250; ENSG00000143320; ENSG00000171843; ENSG00000063015; ENSG00000115461; ENSG00000033867; ENSG00000147257; ENSG00000067082; ENSG00000150764; ENSG00000116962; ENSG00000060718; ENSG00000008083; ENSG00000124496; ENSG00000120659; ENSG00000144791; ENSG00000185070; ENSG00000142192; ENSG00000136040; ENSG00000005884; ENSG00000196628; ENSG00000100918; ENSG00000273079; ENSG00000154556; ENSG00000076706; ENSG00000110092; ENSG00000182871; ENSG00000073711; ENSG00000157193; ENSG00000005889; ENSG00000108370; ENSG00000153071; ENSG00000182389; ENSG00000136603; ENSG00000169744; ENSG00000112902; ENSG00000183963; ENSG00000148516; ENSG00000141543; ENSG00000197238; ENSG00000133316; ENSG00000125144; ENSG00000131669; ENSG00000104435; ENSG00000183688; ENSG00000182985; ENSG00000115414; ENSG00000171105; ENSG00000159167; ENSG00000175707; ENSG00000114315; ENSG00000107679; ENSG00000196154; ENSG00000135048; ENSG00000119866; ENSG00000109854; ENSG00000163251; ENSG00000139219; ENSG00000160584; ENSG00000166165; ENSG00000159842; ENSG00000129194; ENSG00000114861; ENSG00000105894; ENSG00000108518; ENSG00000116044; ENSG00000100983; ENSG00000109472; ENSG00000124839; ENSG00000085552; ENSG00000077264; ENSG00000129116; ENSG00000166471; ENSG00000065361; ENSG00000163132; ENSG00000162729; ENSG00000070961; ENSG00000104290; ENSG00000118193; ENSG00000088992; ENSG00000147596	4759	2986
0.00510219110494	0.158923804417	GO:0051240	b	4	positive regulation of multicellular organismal process	306; 348; 388; 595; 706; 891; 949; 976; 1272; 1277; 1382; 1490; 1523; 1601; 1958; 2113; 2119; 2321; 2335; 3115; 3280; 3491; 3675; 3897; 4282; 4609; 4780; 4842; 5063; 5139; 5152; 5216; 5228; 5270; 5530; 5764; 5966; 55655; 6498; 6790; 6868; 6925; 6935; 7003; 7048; 7162; 55904; 7804; 7855; 7976; 8600; 8673; 8842; 8904; 9037; 9139; 10533; 10874; 1839; 11075; 11128; 79132; 51083; 84265; 51738; 51760; 53335; 152007; 25805; 54997; 23242; 23499; 23566; 23576; 23705; 23768; 57493; 57556; 91461; 26137; 124925; 27086; 64211; 10125; 126695; 127833; 129138	ENSG00000134954; ENSG00000005483; ENSG00000257923; ENSG00000123146; ENSG00000007062; ENSG00000172572; ENSG00000100124; ENSG00000092421; ENSG00000018236; ENSG00000197548; ENSG00000130203; ENSG00000121851; ENSG00000142871; ENSG00000069482; ENSG00000089116; ENSG00000214078; ENSG00000078699; ENSG00000181722; ENSG00000143858; ENSG00000108821; ENSG00000162878; ENSG00000102755; ENSG00000127603; ENSG00000223865; ENSG00000110092; ENSG00000063015; ENSG00000143320; ENSG00000146242; ENSG00000153904; ENSG00000240972; ENSG00000135919; ENSG00000113070; ENSG00000244405; ENSG00000157017; ENSG00000119630; ENSG00000151694; ENSG00000104290; ENSG00000120659; ENSG00000100300; ENSG00000118640; ENSG00000116044; ENSG00000077264; ENSG00000143878; ENSG00000134057; ENSG00000172575; ENSG00000073060; ENSG00000198910; ENSG00000109255; ENSG00000163513; ENSG00000187079; ENSG00000138814; ENSG00000171517; ENSG00000173706; ENSG00000105894; ENSG00000122694; ENSG00000118523; ENSG00000185070; ENSG00000106078; ENSG00000175707; ENSG00000120738; ENSG00000089250; ENSG00000136997; ENSG00000162924; ENSG00000087586; ENSG00000005884; ENSG00000196628; ENSG00000108771; ENSG00000103528; ENSG00000022556; ENSG00000160191; ENSG00000153071; ENSG00000148606; ENSG00000112902; ENSG00000104435; ENSG00000182985; ENSG00000115414; ENSG00000095739; ENSG00000114315; ENSG00000119866; ENSG00000163251; ENSG00000148516; ENSG00000136603; ENSG00000114861; ENSG00000108518; ENSG00000138772; ENSG00000157193; ENSG00000088992	1375	811
0.00524213275536	0.0338722424193	GO:0045177	c	2	apical part of cell	351; 481; 482; 490; 684; 1000; 1184; 1364; 2065; 2335; 3077; 3775; 4935; 5205; 6781; 6868; 7976; 8842; 9455; 9497; 51421; 22941; 57619; 25778; 91749; 159963; 64284	ENSG00000162105; ENSG00000142192; ENSG00000081923; ENSG00000007062; ENSG00000114019; ENSG00000143153; ENSG00000129244; ENSG00000135750; ENSG00000115414; ENSG00000101850; ENSG00000010704; ENSG00000159167; ENSG00000189143; ENSG00000130303; ENSG00000171365; ENSG00000103942; ENSG00000170558; ENSG00000124839; ENSG00000151694; ENSG00000104290; ENSG00000173214; ENSG00000065361; ENSG00000133059; ENSG00000070961; ENSG00000033867; ENSG00000148942; ENSG00000138771	348	196
0.005263491318	0.0928037666092	GO:0005518	m	4	collagen binding	1513; 2335; 3675; 4811; 5118; 7045; 7373; 3688	ENSG00000115414; ENSG00000120708; ENSG00000187955; ENSG00000143387; ENSG00000106333; ENSG00000005884; ENSG00000150093; ENSG00000116962	64	34
0.00549134713664	0.0885479725783	GO:0001786	m	3	phosphatidylserine binding	949; 2596; 4139; 8904; 10125	ENSG00000172575; ENSG00000172020; ENSG00000214078; ENSG00000116141; ENSG00000073060	24	15
0.00549134713664	0.0928037666092	GO:0005520	m	4	insulin-like growth factor binding	1490; 3486; 3488; 3491; 3643	ENSG00000146674; ENSG00000115461; ENSG00000142871; ENSG00000118523; ENSG00000171105	25	15
0.0055561724705	0.110113236234	GO:0021680	b	3	cerebellar Purkinje cell layer development	773; 3309; 9928; 10533; 64211; 124925	ENSG00000141837; ENSG00000089116; ENSG00000044574; ENSG00000063015; ENSG00000118193; ENSG00000197548	28	21
0.0058351758576	0.110614637996	GO:0050878	b	3	regulation of body fluid levels	108; 302; 348; 351; 388; 481; 482; 489; 490; 595; 961; 1062; 1277; 1278; 1364; 1607; 1723; 1952; 2192; 2335; 2886; 2888; 3309; 3675; 3897; 4780; 4842; 5139; 5152; 5216; 5270; 5576; 5890; 7157; 7273; 7804; 8526; 8673; 9056; 10235; 10533; 3688; 7035; 50848; 89781; 57493; 27040; 10125; 126695; 29106	ENSG00000068831; ENSG00000114302; ENSG00000196776; ENSG00000115290; ENSG00000182185; ENSG00000142192; ENSG00000005884; ENSG00000110092; ENSG00000198910; ENSG00000089250; ENSG00000160191; ENSG00000172572; ENSG00000213658; ENSG00000143153; ENSG00000129244; ENSG00000100099; ENSG00000141738; ENSG00000102967; ENSG00000155465; ENSG00000115414; ENSG00000136267; ENSG00000130203; ENSG00000173706; ENSG00000189143; ENSG00000135919; ENSG00000074370; ENSG00000078295; ENSG00000155657; ENSG00000150093; ENSG00000108518; ENSG00000116044; ENSG00000175707; ENSG00000158769; ENSG00000157193; ENSG00000044574; ENSG00000182718; ENSG00000141510; ENSG00000197548; ENSG00000077942; ENSG00000143126; ENSG00000138778; ENSG00000172575; ENSG00000153933; ENSG00000070961; ENSG00000118640; ENSG00000104112; ENSG00000003436; ENSG00000108821; ENSG00000164692; ENSG00000143878	714	425
