type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	1500000	upper	10	5	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.80103	0.93751	0.79923	0.96386	6090	22	654493.4	12472.2	0.73074	0.73714
reads	1500000	upper	10	5	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.70465	0.84144	0.71914	0.96886	6065	22	633382.6	15693.4	0.67481	0.72296
molecules	1500000	upper	10	5	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8782	0.98722	0.84319	0.97938	6090	22	43278.8	729.4	0.86564	0.79044
molecules	1500000	upper	10	5	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.81491	0.93564	0.77604	0.97132	6065	22	38291.8	766.4	0.84488	0.77288
reads	1500000	all	1	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.84221	0.84204	0.89531	0.94211	11558	40	688144.4	12651.3	0.77556	0.85884
reads	1500000	all	1	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81121	0.87536	0.86722	0.93669	11457	41	670301.2	12774.3	0.78387	0.86619
molecules	1500000	all	1	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89702	0.93212	0.92157	0.95769	11558	40	47507.8	747.8	0.95054	0.9292
molecules	1500000	all	1	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87274	0.92907	0.8971	0.94148	11457	41	42609	731.3	0.9414	0.92258
reads	1500000	all	2	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.82502	0.89575	0.88301	0.93816	11496	41	660515.5	13614.9	0.76601	0.8572
reads	1500000	all	2	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81614	0.91551	0.86765	0.89249	11479	42	706403.2	12824.5	0.77209	0.86389
molecules	1500000	all	2	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.88453	0.92006	0.91226	0.92947	11495	41	42972.2	772.5	0.94493	0.9224
molecules	1500000	all	2	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87683	0.95649	0.89822	0.93769	11478	42	44173.9	743.6	0.93988	0.92425
reads	1500000	all	3	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.84289	0.85705	0.89747	0.92264	11592	40	692284.3	11247.2	0.78431	0.86619
reads	1500000	all	3	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81513	0.89611	0.87048	0.93056	11558	41	696790.3	10800.4	0.78689	0.87164
molecules	1500000	all	3	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89533	0.92675	0.92117	0.9373	11592	40	50361.4	748.4	0.94775	0.92771
molecules	1500000	all	3	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87534	0.94068	0.89953	0.94201	11558	39	45898.8	728.4	0.94239	0.92571
reads	1500000	all	4	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.83444	0.87089	0.89288	0.92305	11565	42	679783.3	13103.5	0.76695	0.86208
reads	1500000	all	4	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.8036	0.94799	0.85483	0.94545	11445	42	646264.6	14806	0.78083	0.8586
molecules	1500000	all	4	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89129	0.93508	0.9176	0.93515	11565	42	44293.7	762.4	0.94447	0.92177
molecules	1500000	all	4	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87084	0.9759	0.89476	0.96765	11445	41	41548.5	770.7	0.94205	0.92105
reads	1500000	all	5	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.84056	0.84991	0.89842	0.88294	11588	41	696437.9	11426.1	0.78158	0.86821
reads	1500000	all	5	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81226	0.90929	0.8622	0.942	11448	39	657673.5	12748.2	0.77986	0.86379
molecules	1500000	all	5	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89194	0.92002	0.91979	0.93856	11588	41	47764.6	774	0.94409	0.92257
molecules	1500000	all	5	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87546	0.94883	0.89723	0.95185	11447	39	43405.7	758.4	0.94406	0.92574
reads	1500000	all	6	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.82854	0.86894	0.88335	0.9409	11527	41	628211.4	13553.3	0.77839	0.85607
reads	1500000	all	6	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81633	0.91999	0.86895	0.94138	11473	40	670178.3	12381.8	0.7872	0.86733
molecules	1500000	all	6	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89034	0.91774	0.91578	0.9423	11527	41	43107.1	746.5	0.94983	0.92678
molecules	1500000	all	6	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87546	0.9635	0.89893	0.95749	11472	40	44779.7	745.6	0.94645	0.92824
reads	1500000	all	7	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.81981	0.90793	0.87858	0.92366	11530	41	644985.1	14714.3	0.75826	0.85117
reads	1500000	all	7	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81318	0.93265	0.86504	0.90334	11474	41	698932.2	14986	0.7772	0.85948
molecules	1500000	all	7	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.88359	0.95683	0.91029	0.95309	11530	40	41452.2	769.2	0.93872	0.91692
molecules	1500000	all	7	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87256	0.96628	0.89695	0.92348	11474	41	42128.4	743.9	0.94058	0.92128
reads	1500000	all	8	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.836	0.90194	0.88816	0.92182	11606	43	662761.5	13201.1	0.78896	0.85962
reads	1500000	all	8	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.80239	0.91089	0.85026	0.94655	11454	41	624840.7	14736.3	0.78321	0.85967
molecules	1500000	all	8	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.8916	0.95206	0.9173	0.94932	11606	43	46578	760.8	0.94978	0.92526
molecules	1500000	all	8	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87001	0.95258	0.89223	0.95965	11454	41	41376.5	783.2	0.94456	0.92569
reads	1500000	all	9	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.83122	0.82798	0.88626	0.919	11545	40	659943.8	14430.5	0.77359	0.85839
reads	1500000	all	9	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.80524	0.88527	0.85795	0.90028	11398	39	667080.2	13818.4	0.77993	0.86323
molecules	1500000	all	9	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.88948	0.91031	0.91533	0.9243	11545	40	44162.7	760.5	0.94624	0.92353
molecules	1500000	all	9	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.86745	0.93779	0.89113	0.94031	11397	39	40902.9	721.2	0.94328	0.92336
reads	1500000	all	10	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.83152	0.83363	0.89069	0.91269	11515	40	673719.4	13479.7	0.77027	0.86044
reads	1500000	all	10	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81426	0.88252	0.86649	0.92066	11483	40	683467.8	13075.8	0.78177	0.86505
molecules	1500000	all	10	10	NA19098	r1	0	1	12192	12192	43	43	85	85	0.891	0.90739	0.9171	0.94512	11514	40	44358.5	758.7	0.94663	0.92358
molecules	1500000	all	10	10	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87395	0.93825	0.89742	0.92329	11483	40	43487.8	732.6	0.94473	0.92569
reads	1500000	lower	1	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.61582	0.35182	0.65032	0.63752	5466	19	37739.9	166.8	0.59485	0.62505
reads	1500000	lower	1	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.59078	0.33194	0.62949	0.55443	5366	20	44923.3	93.9	0.62576	0.67218
molecules	1500000	lower	1	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.654	0.47536	0.71981	0.71591	5466	19	3179.4	8.6	0.78085	0.7898
molecules	1500000	lower	1	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.62378	0.36149	0.68655	0.59551	5366	20	3294.5	7.7	0.8024	0.80451
reads	1500000	lower	2	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.58446	0.4786	0.62045	0.61606	5405	20	38733.2	118.9	0.59887	0.63331
reads	1500000	lower	2	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.60513	0.56453	0.64217	0.37619	5386	21	45404.2	121.4	0.63844	0.68219
molecules	1500000	lower	2	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.61155	0.27903	0.6795	0.48376	5404	20	2953.1	6.4	0.77394	0.78064
molecules	1500000	lower	2	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.63965	0.63815	0.70069	0.62296	5385	21	3347.2	8.6	0.80961	0.81433
reads	1500000	lower	3	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.61383	0.26493	0.65204	0.45367	5501	19	38214.7	92.2	0.60614	0.64363
reads	1500000	lower	3	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.59525	0.47789	0.64123	0.50329	5467	20	46260.1	115	0.64052	0.68346
molecules	1500000	lower	3	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.64907	0.38636	0.7168	0.55365	5501	19	3387.4	6.8	0.78535	0.79324
molecules	1500000	lower	3	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.63164	0.55947	0.70154	0.59499	5467	18	3565.3	7.9	0.81507	0.81466
reads	1500000	lower	4	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.59291	0.27068	0.63217	0.55907	5475	21	38176.2	181.8	0.58793	0.62611
reads	1500000	lower	4	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.57618	0.81598	0.60502	0.64939	5354	21	43829.6	121.1	0.62082	0.65981
molecules	1500000	lower	4	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.62704	0.44998	0.69507	0.57306	5475	21	3004.7	9.1	0.76317	0.76855
molecules	1500000	lower	4	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.61506	0.83975	0.67909	0.79437	5354	20	3189.6	8.3	0.80168	0.79826
reads	1500000	lower	5	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.6056	0.16064	0.64926	0.36518	5497	20	38669	100.2	0.60023	0.63672
reads	1500000	lower	5	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.59858	0.61154	0.62692	0.63204	5354	18	43878	85	0.63034	0.67642
molecules	1500000	lower	5	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.62968	0.32376	0.70187	0.58804	5497	20	3247.3	8.1	0.76232	0.77326
molecules	1500000	lower	5	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.63923	0.63528	0.69894	0.71042	5353	18	3337.6	8.5	0.8131	0.81289
reads	1500000	lower	6	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.59633	0.39452	0.63302	0.70778	5435	20	37901.8	171.8	0.59112	0.62622
reads	1500000	lower	6	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.60277	0.73621	0.63491	0.69555	5378	19	44306.1	146.2	0.62843	0.67289
molecules	1500000	lower	6	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.63637	0.30986	0.70236	0.59683	5435	20	3006.8	7.8	0.77875	0.78621
molecules	1500000	lower	6	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.63373	0.73061	0.69677	0.72061	5377	19	3439.1	8.5	0.81382	0.81372
reads	1500000	lower	7	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.57122	0.67018	0.60601	0.6317	5439	20	38978.9	178.4	0.5763	0.60913
reads	1500000	lower	7	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.58202	0.73418	0.61445	0.55088	5380	20	42850	128	0.62748	0.6649
molecules	1500000	lower	7	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.61123	0.7023	0.6795	0.75192	5439	19	2911.9	7.2	0.75654	0.7661
molecules	1500000	lower	7	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.61225	0.78561	0.67999	0.6528	5380	20	3141.7	8.2	0.80016	0.79848
reads	1500000	lower	8	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.6059	0.3914	0.63241	0.54064	5515	22	39697	105.6	0.59606	0.6229
reads	1500000	lower	8	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.58461	0.60055	0.60823	0.68862	5363	20	44406.3	133.9	0.62818	0.6672
molecules	1500000	lower	8	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.63535	0.58715	0.69782	0.66173	5515	22	3265.1	7.5	0.77132	0.7787
molecules	1500000	lower	8	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.6258	0.59937	0.68625	0.73251	5363	20	3253.6	8.7	0.81651	0.8159
reads	1500000	lower	9	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.59526	0.20463	0.62917	0.53975	5454	19	38608.4	154.4	0.60062	0.63059
reads	1500000	lower	9	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.58271	0.49222	0.61476	0.48972	5306	18	43406	111.7	0.62643	0.66939
molecules	1500000	lower	9	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.62636	0.28215	0.69137	0.46004	5454	19	3026.1	7.8	0.76389	0.77786
molecules	1500000	lower	9	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.61201	0.52192	0.67613	0.65978	5305	18	3106.5	7.9	0.80113	0.80548
reads	1500000	lower	10	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.60052	0.26577	0.63418	0.485	5424	19	39753.8	159.5	0.59241	0.62681
reads	1500000	lower	10	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.59134	0.43891	0.62209	0.44299	5387	19	44254.1	109.9	0.63333	0.67107
molecules	1500000	lower	10	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.63748	0.31365	0.7016	0.62704	5423	19	3076.2	9.3	0.77291	0.78263
molecules	1500000	lower	10	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.6259	0.48305	0.69236	0.49539	5387	19	3328.6	7.3	0.81271	0.8138
reads	1500000	upper	1	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.85843	0.97617	0.82836	0.95596	6100	22	650485.9	12503.3	0.82089	0.8095
reads	1500000	upper	1	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78749	0.96973	0.74973	0.97232	6091	23	625377.9	12703.8	0.83827	0.81708
molecules	1500000	upper	1	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.90039	0.98857	0.86412	0.98758	6100	22	44336.8	740	0.93723	0.89016
molecules	1500000	upper	1	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84555	0.98249	0.79505	0.97946	6091	23	39314.5	725	0.91905	0.86974
reads	1500000	upper	2	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84375	0.98526	0.81203	0.96273	6099	22	621859.2	13522.4	0.8132	0.79993
reads	1500000	upper	2	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.7869	0.96598	0.75169	0.95947	6093	23	660999	12726.1	0.80026	0.80643
molecules	1500000	upper	2	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89396	0.98961	0.85674	0.98193	6099	22	40025.6	767.2	0.92805	0.87577
molecules	1500000	upper	2	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84646	0.97517	0.79832	0.96489	6093	23	40826.7	736.7	0.91238	0.87458
reads	1500000	upper	3	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.86432	0.96703	0.83433	0.97741	6099	22	654161.4	11158.2	0.83588	0.81817
reads	1500000	upper	3	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78788	0.97402	0.7532	0.98072	6091	23	650530.2	10711.2	0.83644	0.82708
molecules	1500000	upper	3	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89984	0.98418	0.86417	0.98419	6099	22	46983	741.9	0.92873	0.88484
molecules	1500000	upper	3	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.845	0.97692	0.7966	0.97602	6091	23	42333.5	722.1	0.91777	0.87861
reads	1500000	upper	4	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8589	0.98526	0.83479	0.9808	6098	22	641682	12929.3	0.81282	0.80741
reads	1500000	upper	4	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.7667	0.92211	0.73962	0.9565	6091	23	602435	14696.5	0.82405	0.81964
molecules	1500000	upper	4	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.90085	0.99051	0.86644	0.99097	6098	22	41297.4	753.9	0.92818	0.87581
molecules	1500000	upper	4	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84509	0.97013	0.79789	0.97899	6091	23	38358.9	763.2	0.92399	0.87224
reads	1500000	upper	5	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.86563	0.95593	0.83744	0.98306	6099	22	657858.3	11338.8	0.83213	0.81785
reads	1500000	upper	5	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.77577	0.9602	0.74022	0.97677	6094	23	613795.5	12677.6	0.82212	0.80817
molecules	1500000	upper	5	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.90288	0.98994	0.8662	0.98503	6099	22	44526.6	766.9	0.92637	0.88097
molecules	1500000	upper	5	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84095	0.97953	0.78913	0.97231	6094	23	40068.1	751.4	0.92301	0.87619
reads	1500000	upper	6	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83747	0.96827	0.8084	0.96047	6100	22	590381.2	13402.5	0.83143	0.81076
reads	1500000	upper	6	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78977	0.97837	0.75043	0.97924	6095	23	625872.2	12253.4	0.84383	0.82785
molecules	1500000	upper	6	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89357	0.98558	0.854	0.98108	6100	22	40107.7	739.5	0.9395	0.88888
molecules	1500000	upper	6	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84746	0.98053	0.79414	0.9807	6095	23	41340.6	738.3	0.92834	0.88216
reads	1500000	upper	7	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83435	0.96494	0.80955	0.98193	6099	22	606103.5	14549.8	0.79853	0.79599
reads	1500000	upper	7	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.79042	0.95535	0.75776	0.95996	6094	23	656082.2	14879.5	0.80473	0.80747
molecules	1500000	upper	7	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8888	0.9713	0.84909	0.98532	6099	22	38548	762.7	0.91719	0.86739
molecules	1500000	upper	7	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.85014	0.97153	0.80016	0.96539	6094	23	38986.7	737	0.91852	0.87367
reads	1500000	upper	8	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.85139	0.90957	0.82372	0.97064	6099	22	623142.1	13095.9	0.84862	0.82511
reads	1500000	upper	8	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.75347	0.95245	0.7216	0.97281	6091	23	580434.4	14611.6	0.824	0.81139
molecules	1500000	upper	8	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89668	0.97732	0.85956	0.97516	6099	22	43320.5	753.6	0.93877	0.89195
molecules	1500000	upper	8	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.83284	0.97999	0.78382	0.98665	6091	23	38122.9	775.6	0.92593	0.8757
reads	1500000	upper	9	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84867	0.98713	0.81383	0.97854	6099	22	621402	14293.6	0.82247	0.80624
reads	1500000	upper	9	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.76451	0.91165	0.74054	0.97182	6092	23	623674.2	13724.1	0.81666	0.81715
molecules	1500000	upper	9	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89636	0.98879	0.85553	0.98871	6099	22	41145	753.6	0.93309	0.8857
molecules	1500000	upper	9	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.83659	0.97753	0.7863	0.97601	6092	23	37796.4	714.6	0.92784	0.88157
reads	1500000	upper	10	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84691	0.98177	0.81545	0.97403	6099	22	634082.6	13333.4	0.82267	0.80504
reads	1500000	upper	10	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.79105	0.901	0.75233	0.97776	6096	23	639213.7	12975.4	0.82281	0.81543
molecules	1500000	upper	10	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.89402	0.9865	0.85488	0.98221	6099	22	41290.7	750.1	0.93109	0.87686
molecules	1500000	upper	10	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.84577	0.96373	0.79335	0.98021	6096	23	40159.2	726.5	0.92529	0.87805
reads	1500000	all	1	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85985	0.91468	0.91027	0.94129	11843	43	684979.133333333	12075.4	0.79694	0.88234
reads	1500000	all	1	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83493	0.90819	0.88716	0.95139	11763	43	679653.8	12976.4	0.80279	0.88907
molecules	1500000	all	1	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90695	0.95009	0.9297	0.96095	11843	43	47383	738.733333333333	0.9656	0.95047
molecules	1500000	all	1	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88765	0.9552	0.90856	0.94379	11762	43	43770.2666666667	733.266666666667	0.96039	0.94735
reads	1500000	all	2	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.84521	0.9288	0.89962	0.94064	11793	43	657643.866666667	14041.2	0.78353	0.87957
reads	1500000	all	2	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83027	0.9243	0.88321	0.93064	11746	42	695263.466666667	12957.2	0.7886	0.8878
molecules	1500000	all	2	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.89908	0.94291	0.92241	0.94254	11793	43	42824.8	766.733333333333	0.96093	0.94438
molecules	1500000	all	2	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88606	0.96572	0.9063	0.94518	11745	42	42770.5333333333	745.266666666667	0.95922	0.94692
reads	1500000	all	3	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.86121	0.83856	0.91153	0.91722	11842	40	695857.266666667	11756.3333333333	0.80252	0.88555
reads	1500000	all	3	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83269	0.94004	0.88419	0.95669	11801	42	690174.6	11539	0.80755	0.8916
molecules	1500000	all	3	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90782	0.91249	0.93027	0.93618	11842	40	48799	745.133333333333	0.96528	0.95065
molecules	1500000	all	3	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88675	0.96277	0.9088	0.9567	11801	42	46098.7333333333	737.266666666667	0.96391	0.95128
reads	1500000	all	4	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85647	0.87077	0.90986	0.92747	11832	42	683629.266666667	13213.3333333333	0.78734	0.88644
reads	1500000	all	4	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.81721	0.94425	0.86962	0.94931	11711	43	655329.666666667	16474.0666666667	0.78873	0.87515
molecules	1500000	all	4	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90485	0.92092	0.92792	0.93589	11832	42	44841.6	769.733333333333	0.96173	0.94548
molecules	1500000	all	4	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.87991	0.97573	0.90272	0.96367	11711	43	40549.8	786.133333333333	0.95851	0.94319
reads	1500000	all	5	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85956	0.8885	0.91086	0.88533	11858	43	686504.866666667	11672.1333333333	0.79997	0.88767
reads	1500000	all	5	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83383	0.9344	0.88317	0.94749	11768	41	675821	11756.0666666667	0.80181	0.89164
molecules	1500000	all	5	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90546	0.93177	0.92917	0.93736	11858	43	46839.7333333333	761.8	0.96267	0.94742
molecules	1500000	all	5	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88791	0.96851	0.90785	0.95965	11768	41	44513.2666666667	738.133333333333	0.96234	0.95007
reads	1500000	all	6	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85168	0.92357	0.90466	0.93645	11820	43	642286.266666667	13770	0.79809	0.88146
reads	1500000	all	6	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82868	0.91894	0.87871	0.94598	11769	41	648756.666666667	13219.5333333333	0.80194	0.88383
molecules	1500000	all	6	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90475	0.9315	0.92793	0.93687	11819	43	43959.5333333333	757.6	0.96515	0.94932
molecules	1500000	all	6	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88395	0.95586	0.90485	0.94826	11768	41	43355.4666666667	741.133333333333	0.96182	0.94907
reads	1500000	all	7	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85689	0.91625	0.90815	0.93609	11861	43	671407.8	13414.4	0.79472	0.88582
reads	1500000	all	7	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82961	0.93668	0.88124	0.93752	11757	41	685990.533333333	14967.8666666667	0.79164	0.88116
molecules	1500000	all	7	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90494	0.95069	0.9269	0.95776	11861	43	44767.6666666667	765.6	0.96209	0.94594
molecules	1500000	all	7	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.8839	0.96786	0.90573	0.93459	11757	41	41860.5333333333	747	0.95892	0.94524
reads	1500000	all	8	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85948	0.91026	0.90678	0.94883	11863	43	664386.066666667	12572.9333333333	0.80803	0.88352
reads	1500000	all	8	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82518	0.90391	0.87241	0.95404	11760	41	648518.133333333	14945.4666666667	0.79633	0.88099
molecules	1500000	all	8	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90542	0.95785	0.92779	0.9641	11863	43	47136.2	753.4	0.96586	0.94977
molecules	1500000	all	8	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88441	0.95391	0.90349	0.9563	11760	41	41484.8	770.4	0.96046	0.94693
reads	1500000	all	9	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85373	0.83573	0.90554	0.91814	11843	41	663886.4	13666.4	0.78912	0.88025
reads	1500000	all	9	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82544	0.90459	0.87902	0.93554	11712	40	685609.066666667	13314.5333333333	0.79189	0.88627
molecules	1500000	all	9	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.90286	0.91982	0.92623	0.94087	11843	41	43958.1333333333	757.866666666667	0.96223	0.94587
molecules	1500000	all	9	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.88131	0.95021	0.90315	0.95415	11710	40	41046.8	716.666666666667	0.95839	0.94425
reads	1500000	all	10	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85319	0.91429	0.90741	0.93388	11803	43	678813.066666667	13555.6666666667	0.79008	0.88195
