type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
molecules	250000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.65407	0.58808	0.70547	0.73841	5288	20	1760.86666666667	5.33333333333333	0.75987	0.77368
reads	250000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84099	0.98604	0.80223	0.97516	6089	22	105011.466666667	2035.93333333333	0.88452	0.85306
molecules	250000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.87771	0.9864	0.8383	0.9808	6089	22	24287.7333333333	426.4	0.94235	0.90024
reads	500000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85345	0.91854	0.8948	0.95696	11580	41	223969.6	4119.13333333333	0.84509	0.88402
molecules	500000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89536	0.95308	0.91648	0.96607	11579	41	31452.3333333333	517.666666666667	0.95213	0.93552
reads	500000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.63746	0.57044	0.66996	0.79458	5486	20	14029.4666666667	51.9333333333333	0.6303	0.66534
molecules	500000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.66339	0.60742	0.71443	0.7932	5485	20	2191.46666666667	6.6	0.78414	0.79233
reads	500000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84567	0.98499	0.80436	0.97713	6094	22	209940.133333333	4071.26666666667	0.8848	0.85655
molecules	500000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.8831	0.98726	0.84074	0.98136	6094	22	29260.8666666667	511.533333333333	0.94528	0.90446
reads	1500000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85096	0.90671	0.89758	0.95919	11861	41	672050.733333333	12272.8	0.80399	0.88677
molecules	1500000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.90263	0.95165	0.92095	0.96024	11860	41	44806.4666666667	742.4	0.95907	0.94311
reads	1500000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.6508	0.58355	0.67894	0.80655	5766	20	42037.5333333333	151.133333333333	0.61372	0.67026
molecules	1500000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.68508	0.62121	0.73657	0.75813	5765	20	3259.66666666667	9.86666666666667	0.82112	0.82208
reads	1500000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84704	0.98551	0.80588	0.97967	6095	22	630013.2	12134.2	0.88389	0.85846
molecules	1500000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.88607	0.98815	0.84237	0.97825	6095	22	41546.8	733.266666666667	0.94865	0.91081
reads	4000000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.84569	0.93954	0.89677	0.95715	12034	43	1830386.46666667	31873.7333333333	0.75954	0.88942
molecules	4000000	all	8	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.90633	0.96236	0.92285	0.95244	12033	43	68706.2666666667	1225.06666666667	0.96326	0.95154
reads	4000000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.64517	0.62515	0.67948	0.75841	5940	22	111537.266666667	360.466666666667	0.59768	0.67355
molecules	4000000	lower	8	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.69679	0.60722	0.75501	0.6873	5939	22	5190.2	13.0666666666667	0.86288	0.85965
reads	4000000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.83894	0.98126	0.80116	0.9729	6094	22	1718849.2	31557.6666666667	0.86721	0.85148
molecules	4000000	upper	8	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.88156	0.98724	0.83959	0.97516	6094	22	63516.0666666667	1213.06666666667	0.94808	0.91633
reads	50000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84774	0.93774	0.86766	0.93105	10402	37	21999.5333333333	477.2	0.88726	0.85741
molecules	50000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.86472	0.94065	0.88464	0.92469	10402	37	12917.6	254.666666666667	0.92107	0.90233
reads	50000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.55145	0.52711	0.59211	0.71733	4338	16	1334.4	3.33333333333333	0.56	0.61724
molecules	50000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.56746	0.48016	0.62365	0.62513	4338	16	812.733333333333	2.13333333333333	0.66206	0.68629
reads	50000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.81272	0.955	0.77514	0.95935	6064	22	20665.1333333333	474.066666666667	0.86108	0.80568
molecules	50000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84188	0.97605	0.80266	0.97623	6064	22	12104.8666666667	252.733333333333	0.91816	0.86477
reads	250000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85363	0.90258	0.88928	0.93454	11325	40	109753	2394.66666666667	0.85658	0.87114
molecules	250000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8901	0.93899	0.91212	0.94823	11325	40	25207.4	452.533333333333	0.9455	0.92936
reads	250000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.61938	0.45268	0.65823	0.76126	5232	19	6706.4	24.4666666666667	0.62065	0.64963
molecules	250000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.64721	0.51211	0.70544	0.7597	5232	19	1657.4	5.06666666666667	0.75215	0.77256
reads	250000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.83632	0.9592	0.79068	0.95227	6093	22	103046.6	2373.73333333333	0.8603	0.82576
molecules	250000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.87511	0.97838	0.83177	0.96441	6093	22	23550	448.333333333333	0.9394	0.89659
reads	500000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84787	0.89366	0.89248	0.92475	11542	41	219672.266666667	4794.53333333333	0.83148	0.87348
molecules	500000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89222	0.94545	0.91555	0.95928	11542	41	30606.4	539.133333333333	0.95086	0.93456
reads	500000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.62034	0.42836	0.66609	0.71941	5448	20	13410.8	49.3333333333333	0.61846	0.65535
molecules	500000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.65079	0.53005	0.71508	0.76422	5448	20	2073.66666666667	5.8	0.77838	0.79494
reads	500000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.83821	0.95713	0.79284	0.9537	6094	22	206261.466666667	4752.6	0.85799	0.82662
molecules	500000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.87978	0.98168	0.83545	0.96696	6094	22	28532.7333333333	534.333333333333	0.94251	0.9002
reads	1500000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84309	0.88553	0.8941	0.9263	11843	42	659112.066666667	14397	0.79042	0.87659
molecules	1500000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89777	0.94778	0.91911	0.96105	11843	42	43999.7333333333	772.8	0.95692	0.94061
reads	1500000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.62713	0.42471	0.67173	0.7207	5748	21	40276.4	142.666666666667	0.60261	0.66057
molecules	1500000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.66577	0.52143	0.7318	0.76776	5748	21	3111.86666666667	8.26666666666667	0.81386	0.82142
reads	1500000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.8387	0.9555	0.79494	0.9537	6095	22	618835.666666667	14277.2666666667	0.85738	0.82996
molecules	1500000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.88125	0.98539	0.83818	0.97177	6095	22	40887.8666666667	765.666666666667	0.94436	0.90438
reads	4000000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.8521	0.87366	0.90019	0.90758	12043	42	1809465.33333333	30564.9333333333	0.7651	0.88894
molecules	4000000	all	9	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.90811	0.95742	0.92462	0.9698	12043	42	70483.5333333333	1205.6	0.96118	0.94916
reads	4000000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.6505	0.3485	0.68185	0.4026	5947	21	109448.6	292.733333333333	0.59469	0.66849
molecules	4000000	lower	9	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.6974	0.62468	0.75737	0.83213	5947	21	5276.73333333333	13.6666666666667	0.84961	0.84843
reads	4000000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.85172	0.97747	0.80834	0.9537	6096	22	1700016.73333333	30328.0666666667	0.87102	0.85498
molecules	4000000	upper	9	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.88642	0.98235	0.8419	0.97967	6096	22	65206.8	1193.4	0.94579	0.91494
reads	50000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8504	0.89556	0.87015	0.90327	10333	34	22417.8	473.866666666667	0.8898	0.85793
molecules	50000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.86631	0.92796	0.88564	0.91941	10333	34	13023.6	260.4	0.92062	0.90056
reads	50000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.54553	0.34956	0.58328	0.49345	4272	13	1273.8	5.53333333333333	0.55465	0.60958
molecules	50000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.55667	0.4376	0.60552	0.56368	4272	13	769.866666666667	2.53333333333333	0.65006	0.67276
reads	50000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.82687	0.96454	0.79454	0.96809	6061	22	21144	469.133333333333	0.86803	0.81838
molecules	50000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85262	0.97809	0.81844	0.97713	6061	22	12253.7333333333	258.266666666667	0.91836	0.86569
reads	250000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85507	0.8822	0.89311	0.93012	11280	36	111901.333333333	2381.13333333333	0.85785	0.87536
molecules	250000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89025	0.94297	0.91422	0.95382	11280	36	25024.8	462.4	0.9428	0.92621
reads	250000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.60695	0.44538	0.64882	0.58143	5189	15	6336.06666666667	25.9333333333333	0.61555	0.64259
molecules	250000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.63324	0.57474	0.69382	0.69135	5189	15	1562.06666666667	4.26666666666667	0.7462	0.75951
reads	250000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84846	0.98154	0.80868	0.97628	6091	22	105565.266666667	2359.46666666667	0.86562	0.8404
molecules	250000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.88401	0.99251	0.84263	0.98306	6091	22	23462.7333333333	458.733333333333	0.93511	0.88907
reads	500000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84946	0.88139	0.89565	0.94102	11487	38	223909.666666667	4778.2	0.83158	0.87784
molecules	500000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89261	0.95363	0.91642	0.9606	11487	38	30150.1333333333	547	0.94759	0.93047
reads	500000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.61197	0.48554	0.65524	0.63808	5393	17	12703.3333333333	50.8	0.61491	0.64655
molecules	500000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.64235	0.64638	0.70366	0.73956	5393	17	1958.06666666667	5	0.77239	0.77978
reads	500000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85118	0.98379	0.81188	0.9743	6094	22	211206.333333333	4736	0.86455	0.8432
molecules	500000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.88775	0.99122	0.84494	0.97656	6094	22	28192.0666666667	542.6	0.93746	0.89198
reads	1500000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84159	0.86207	0.89765	0.93925	11787	38	671758.866666667	14369.0666666667	0.78874	0.88021
molecules	1500000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	142	0.89455	0.94532	0.91995	0.96538	11787	38	42813.8	767.666666666667	0.95345	0.93613
reads	1500000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.61284	0.50856	0.66051	0.64567	5693	17	38123.0666666667	153.4	0.60287	0.65171
molecules	1500000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.64459	0.62342	0.72094	0.78147	5693	17	2922.73333333333	7.33333333333333	0.80277	0.80459
reads	1500000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85258	0.98247	0.81387	0.96612	6094	22	633635.8	14242.1333333333	0.86448	0.84631
molecules	1500000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.88828	0.99102	0.84542	0.97516	6094	22	39891.0666666667	761.2	0.93972	0.89676
reads	4000000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.85367	0.91207	0.90168	0.94397	12026	43	1851042.13333333	30310.3333333333	0.76603	0.89091
molecules	4000000	all	10	15	NA19098	NA	0	1	12192	12192	43	43	142	112	0.90654	0.96013	0.92355	0.96464	12026	43	70556.8	1193.33333333333	0.96019	0.94871
reads	4000000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.66016	0.49367	0.69149	0.66685	5930	22	110272.066666667	274.066666666667	0.60484	0.68538
molecules	4000000	lower	10	15	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.69537	0.6275	0.75311	0.77665	5930	22	5236.73333333333	12.8666666666667	0.84693	0.84501
reads	4000000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.85234	0.97816	0.80681	0.9616	6096	22	1740770.06666667	30068.5333333333	0.86835	0.85155
molecules	4000000	upper	10	15	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.88572	0.98655	0.84287	0.97403	6096	22	65320.0666666667	1181.66666666667	0.94434	0.91445
reads	50000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.85473	0.9141	0.87397	0.88896	10550	36	24024.9333333333	445.266666666667	0.88834	0.8598
molecules	50000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.87084	0.94354	0.88892	0.92029	10550	36	13988.8666666667	251.133333333333	0.92759	0.90292
reads	50000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.57218	0.33681	0.60979	0.32725	4479	15	1514.6	4.53333333333333	0.56784	0.61478
molecules	50000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.5849	0.46965	0.63673	0.49353	4479	15	916.133333333333	2.46666666666667	0.66492	0.68946
reads	50000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.82841	0.97085	0.79452	0.97403	6073	22	22511.0666666667	441	0.86651	0.82843
molecules	50000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.85	0.97972	0.81209	0.9774	6073	22	13073.2666666667	248.8	0.91599	0.86984
reads	250000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.85849	0.91932	0.89501	0.94023	11415	38	119978.466666667	2232.73333333333	0.84757	0.8758
molecules	250000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89049	0.95851	0.90985	0.95466	11415	38	26001.8666666667	448.466666666667	0.94947	0.9287
reads	250000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.63064	0.60818	0.6723	0.72899	5320	17	7567.33333333333	22.0666666666667	0.6102	0.64271
molecules	250000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.64989	0.68	0.70231	0.71532	5320	17	1819.73333333333	4.73333333333333	0.76326	0.77155
reads	250000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.84968	0.96867	0.80755	0.97741	6097	22	112414.266666667	2212.53333333333	0.86085	0.84396
molecules	250000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87476	0.98237	0.83057	0.97516	6097	22	24183.2666666667	444	0.93874	0.901
reads	500000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.85227	0.91514	0.89804	0.94323	11577	39	240107.133333333	4461.26666666667	0.81939	0.87867
molecules	500000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89074	0.96247	0.91046	0.95782	11577	39	30445.8	516.733333333333	0.95377	0.93394
reads	500000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.63496	0.62306	0.68336	0.72728	5482	18	15179.8666666667	42.1333333333333	0.60713	0.65059
molecules	500000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.65159	0.70448	0.70612	0.72896	5482	18	2208.93333333333	5.33333333333333	0.79012	0.79343
reads	500000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8528	0.97293	0.80934	0.97516	6097	22	224934.133333333	4422.4	0.86118	0.84575
molecules	500000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87603	0.9806	0.8297	0.97854	6097	22	28238.3333333333	511.666666666667	0.94251	0.90716
reads	1500000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.84409	0.90453	0.90029	0.94638	11823	40	720518.533333333	13382.2	0.77589	0.88049
molecules	1500000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89081	0.96465	0.91018	0.95559	11823	40	40000	668.266666666667	0.95789	0.93884
reads	1500000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.63576	0.65571	0.69017	0.71622	5728	19	45595.2666666667	130.066666666667	0.59082	0.65395
molecules	1500000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.64906	0.71686	0.71066	0.69194	5728	19	3070.33333333333	7.2	0.81596	0.81274
reads	1500000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.85435	0.97432	0.81036	0.97516	6097	22	674945.333333333	13261.5333333333	0.86231	0.84656
molecules	1500000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87413	0.98118	0.82562	0.97854	6097	22	36931.8666666667	661.4	0.94707	0.914
reads	4000000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	178	0.84153	0.89157	0.90317	0.95681	11999	42	1912125.6	31899.2	0.74805	0.88516
molecules	4000000	all	1	15	NA19101	NA	0	1	12192	12192	43	43	201	178	0.89515	0.96755	0.91295	0.9652	11999	42	55958.9333333333	901.333333333333	0.96117	0.94742
reads	4000000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.63322	0.62335	0.69874	0.7435	5904	21	116500.933333333	378.133333333333	0.57684	0.66122
molecules	4000000	lower	1	15	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.6572	0.72802	0.72371	0.76684	5904	21	4415.6	10.6	0.85454	0.84505
reads	4000000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.85065	0.98355	0.80974	0.97967	6097	22	1795686.86666667	31553.6	0.86016	0.84562
molecules	4000000	upper	1	15	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87076	0.98231	0.82353	0.98193	6097	22	51546.7333333333	891.8	0.94748	0.91686
reads	50000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.8534	0.94085	0.87322	0.9291	10539	36	23511.6	429.933333333333	0.88895	0.86122
molecules	50000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.86931	0.95387	0.88742	0.93854	10539	36	13797.2666666667	247.8	0.92941	0.90425
reads	50000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.57242	0.68479	0.61257	0.7103	4467	15	1516.6	5.4	0.57346	0.61342
molecules	50000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.58572	0.69527	0.63768	0.72017	4467	15	924.066666666667	2.93333333333333	0.6719	0.68819
reads	50000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.82182	0.96246	0.78864	0.97516	6074	22	21995.6666666667	424.866666666667	0.86443	0.82117
molecules	50000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.84494	0.97202	0.80937	0.97342	6074	22	12873.5333333333	245.133333333333	0.92089	0.87315
reads	250000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.85533	0.90011	0.89388	0.92761	11401	38	117603.4	2175.46666666667	0.84771	0.87496
molecules	250000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.88987	0.93277	0.90996	0.93168	11401	38	25676.5333333333	447.066666666667	0.94992	0.93025
reads	250000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.62564	0.5326	0.67191	0.63392	5308	17	7577.86666666667	29.4	0.60752	0.6391
molecules	250000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.64772	0.5527	0.70004	0.61708	5308	17	1799.73333333333	6.06666666666667	0.76366	0.77381
reads	250000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.84241	0.97612	0.80328	0.96951	6095	22	110030.533333333	2148.66666666667	0.86167	0.83766
molecules	250000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87171	0.98002	0.82897	0.97403	6095	22	23878.0666666667	441.466666666667	0.94065	0.89906
reads	500000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.84838	0.89051	0.89628	0.93109	11567	38	235172	4355.46666666667	0.81936	0.87648
molecules	500000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89043	0.93449	0.91121	0.93796	11567	38	29870.4666666667	511.666666666667	0.95515	0.93602
reads	500000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.62592	0.53512	0.6786	0.63999	5473	17	15108.6	53.0666666666667	0.59673	0.63964
molecules	500000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.64943	0.54843	0.70727	0.61344	5473	17	2163.8	6.4	0.79008	0.79602
reads	500000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.84385	0.97773	0.8046	0.98306	6096	22	220072.466666667	4306.6	0.86078	0.8395
molecules	500000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87328	0.98092	0.82962	0.97571	6096	22	27708.0666666667	505.733333333333	0.9463	0.90687
reads	1500000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.83707	0.89215	0.8976	0.9351	11785	41	705555.533333333	13066.8666666667	0.77562	0.87774
molecules	1500000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.88948	0.95483	0.91036	0.9513	11785	41	38388.5333333333	650.2	0.96012	0.94144
reads	1500000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.62194	0.56248	0.68333	0.67025	5690	20	45324.8666666667	162.533333333333	0.58066	0.64235
molecules	1500000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.64481	0.62326	0.71119	0.67841	5690	20	2932.66666666667	8.2	0.8237	0.82074
reads	1500000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8443	0.97846	0.80406	0.98419	6097	22	660256.133333333	12916.4	0.85765	0.83909
molecules	1500000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87146	0.97979	0.82476	0.9729	6097	22	35457.7333333333	642.733333333333	0.95067	0.9129
reads	4000000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	178	0.83935	0.93993	0.90496	0.96447	11965	42	1934432.46666667	34311.6666666667	0.74487	0.88473
molecules	4000000	all	2	15	NA19101	NA	0	1	12192	12192	43	43	201	178	0.89549	0.96836	0.91558	0.96132	11965	42	53968.6	918.133333333333	0.9573	0.94493
reads	4000000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.62837	0.75631	0.69957	0.77379	5870	21	115010.933333333	305.6	0.5717	0.65573
molecules	4000000	lower	2	15	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.65443	0.71724	0.72846	0.73294	5870	21	4166.26666666667	10.4	0.84648	0.83367
reads	4000000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.8533	0.97961	0.81238	0.97628	6097	22	1819518	34027.8	0.85783	0.84719
molecules	4000000	upper	2	15	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87631	0.97779	0.83104	0.98051	6097	22	49805.4666666667	908.466666666667	0.94021	0.91123
reads	50000	all	3	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.85711	0.95395	0.87627	0.93364	10588	36	23249.7333333333	465.2	0.89332	0.86189
molecules	50000	all	3	15	NA19101	NA	0	1	12192	12192	43	43	201	201	0.87177	0.96561	0.88908	0.9437	10588	36	13726.2666666667	263.266666666667	0.92902	0.90668
reads	50000	lower	3	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.5847	0.66332	0.62217	0.63355	4516	15	1511.26666666667	4	0.57282	0.61856
molecules	50000	lower	3	15	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.59547	0.71144	0.64271	0.70595	4516	15	927.4	2.2	0.67224	0.69485
